"TaxonUsageID";"TaxonConceptID";"TaxonName";"AuthorName"
52562;153;"Erigeron naudinii";"(Bonnet) Humbert"
52563;153;"Conyza ambigua";"DC."
52564;163;"Gynura crepidioides";"Benth."
52565;163;"Gynura polycephala";"Benth."
52566;163;"Senecio diversifolius";"A. Rich."
52567;163;"Crassocephalum diversifolium";"Hiern"
52568;164;"Gynura vitellina";"Benth."
52569;164;"Gynura aurantiaca";"Benth."
52570;165;"Tillaea alsinoides";"Hook. f."
52571;165;"Crassula pellucida ssp. alsinoides";"(Hook. f.) Toelken"
52572;165;"Crassula nummulariifolia";"Baker"
52573;165;"Crassula holstii";"Pax ex Engl."
52574;187;"Pimpinella leptophylla";"Pers."
52575;187;"Apium tenuifolium";"(Moench) Thell."
52576;187;"Cnidium tenuifolium";"Moench"
52577;191;"Panicum dactylon";"L."
52578;191;"Cynodon dactylon var. glabratus";"(Steud.) Chiov."
52579;191;"Cynodon glabratus";"Steud."
52580;191;"Cynodon affinis";"Caro & E.A. S nchez"
52581;191;"Cynodon dactylon var. affinis";"(Caro & E.A. S nchez) Romero Zarco"
52582;191;"Cynodon dactylon subvar. hirsutissimus";"Litard. & Maire"
52583;191;"Cynodon dactylon var. hirsutissimus";"(Litard. & Maire) Maire"
52584;191;"Dactylon officinale";"Vill."
52585;191;"Cynodon dactylon var. maximus";"Cuénod"
52586;194;"Cyperus difformis var. subdecompositus";"Kük."
52587;196;"Cyperus distans ssp. longibracteatus";"(Cherm.) Lye"
52588;196;"Mariscus longibracteatus";"Cherm."
52589;196;"Cyperus longibracteatus";"(Cherm.) Kük."
52590;196;"Cyperus distans var. rubrotinctus";"(Cherm.) Lye"
52591;196;"Cyperus longibracteatus var. rubrotinctus";"(Cherm.) Kük."
52592;196;"Mariscus rubrotinctus";"Cherm."
52593;196;"Mariscus bojeri";"C.B. Clarke"
52594;196;"Mariscus keniensis";"(Kük.) S.S. Hooper"
52595;196;"Cyperus keniensis";"Kük."
52596;196;"Mariscus longibracteatus var. keniensis";"(Kük.) Maquet"
52597;196;"Cyperus longibracteatus var. niger";"(C.B. Clarke) Lye"
52598;196;"Cyperus distans var. niger";"C.B. Clarke"
52599;196;"Cyperus ferrugineoviridis var. distantiformis";"Kük."
52600;197;"Cyperus exaltatus var. dives";"(Delile) C.B. Clarke"
52601;197;"Cyperus alopecuroides var. dives";"Boeckeler"
52602;197;"Cyperus immensus var. petherickii";"(C.B. Clarke) Kük."
52603;197;"Cyperus petherickii";"C.B. Clarke"
52604;200;"Cyperus immensus var. taylorii";"C.B. Clarke"
52605;204;"Cyperus latifolius var. angustifolius";"Hochst."
52606;204;"Cyperus latifolius var. austro-africanus";"Kük."
52607;204;"Cyperus labiatus";"Peter"
52608;204;"Cyperus solidifolius";"Boeckeler"
52609;204;"Cyperus herana";"Cherm."
52610;204;"Cyperus latifolius var. herana";"(Cherm.) Cherm."
52611;204;"Cyperus latifolius var. solidifolius";"(Boeckeler) Cherm."
52612;206;"Cyperus papyrus ssp. antiquorum";"(Willd.) Chiov."
52613;206;"Cyperus papyrus ssp. nyassicus";"Chiov."
52614;214;"Cynosurus aegyptius";"L."
52615;214;"Dactyloctenium mpuetensis";"De Wild."
52616;214;"Dactyloctenium ciliare";"Chiov."
52617;214;"Chloris guineensis";"Schumach."
52618;214;"Chloris mucronata";"Michx."
52619;214;"Dactyloctenium mucronatum";"(Michx.) Willd."
52620;214;"Rabdochloa mucronata";"(Michx.) P. Beauv."
52621;214;"Dactyloctenium figarei";"De Not."
52622;214;"Dactyloctenium meridionale";"Ham."
52623;214;"Eleusine cruciata";"Lam."
52624;214;"Eleusine pectinata";"Moench"
52625;214;"Eleusine prostrata";"Spreng."
52626;214;"Eleusine aegyptia";"Desf."
52627;217;"Datura tatula";"L."
52628;217;"Datura stramonium var. tatula";"(L.) Torr."
52629;217;"Datura inermis";"Jacq."
52630;217;"Datura stramonium var. inermis";"(Jacq.) Lundstr."
52631;217;"Datura bertolonii";"Parl. ex Guss."
52632;217;"Datura laevis";"L. f."
52633;217;"Datura vulgare";"Moench"
52634;217;"Datura wallichii";"Dunal"
52635;221;"Hippia integrifolia";"L. f."
52636;221;"Grangea latifolia";"Lam."
52637;221;"Dichrocephala latifolia";"(Lam.) DC."
52638;221;"Hippia bicolor";"(Roth) Sm."
52639;221;"Cotula bicolor";"Roth"
52640;221;"Dichrocephala bicolor";"(Roth) Schltdl."
52641;221;"Ethulia auriculata";"Thunb."
52642;221;"Dichrocephala auriculata";"(Thunb.) Druce"
52643;221;"Dichrocephala capensis";"(Less.) DC."
52644;221;"Centipeda capensis";"Less."
52645;221;"Dichrocephala latifolia var. sonchifolia";"(M. Bieb.) Asch."
52646;221;"Dichrocephala integrifolia var. sonchifolia";"(M. Bieb.) Kuntze"
52647;221;"Cotula sonchifolia";"M. Bieb."
52648;222;"Panicum abyssinicum";"Hochst. ex A. Rich."
52649;222;"Digitaria vestita var. scalarum";"(Schweinf.) Henrard"
52650;222;"Digitaria abyssinica var. scalarum";"(Schweinf.) Stapf"
52651;222;"Panicum scalarum";"Schweinf."
52652;222;"Digitaria vestita";"Fig. & De Not."
52653;222;"Digitaria velutina var. glabrescens";"Gilli"
52654;222;"Digitaria eichingeri";"Mez"
52655;222;"Digitaria merkeri";"Mez"
52656;222;"Digitaria scalarum var. elgonensis";"C.E. Hubb."
52657;222;"Digitaria mutica";"Rendle"
52658;222;"Digitaria somalensis";"Chiov."
52659;222;"Digitaria hackelii";"(Pilg.) Stapf"
52660;222;"Panicum hackelii";"Pilg."
52661;222;"Digitaria ciliaris";"Vanderyst"
52662;222;"Digitaria tangaensis";"Henrard"
52663;222;"Panicum scalarum var. elatior";"Chiov."
52664;222;"Panicum kafuroense";"K. Schum."
52665;222;"Digitaria lemeeana";"A. Camus"
52666;228;"Phalaris velutina";"Forssk."
52667;228;"Digitaria zeyheri";"(Nees) Henrard"
52668;228;"Digitaria fenestrata";"(A. Rich.) Rendle"
52669;228;"Digitaria divaricata";"Henrard"
52670;228;"Digitaria ulugurensis";"Pilg."
52671;228;"Panicum fenestratum";"Hochst. ex A. Rich."
52672;228;"Panicum psilostachyum";"Hochst. ex T. Durand & Schinz"
52673;228;"Panicum zeyheri";"Nees"
52674;235;"Panicum colonum";"L."
52675;235;"Echinochloa crus-galli ssp. colona";"(L.) Honda"
52676;235;"Oplismenus crusgalli var. colonus";"(L.) Coss. & Durieu"
52677;235;"Panicum crus-galli ssp. colonum";"(L.) Trab."
52678;235;"Echinochloa equitans";"(Hochst. ex A. Rich.) C.E. Hubb."
52679;235;"Echinochloa colona var. equitans";"(Hochst. ex A. Rich.) Cufod."
52680;235;"Panicum equitans";"Hochst. ex A. Rich."
52681;235;"Brachiaria longifolia";"Gilli"
52682;235;"Panicum brachiariiforme";"Steud."
52683;235;"Setaria brachiariiformis";"(Steud.) T. Durand & Schinz"
52684;235;"Panicum echinochloa";"T. Durand & Schinz"
52685;235;"Echinochloa divaricata";"Andersson"
52686;235;"Panicum daltonii";"Parl."
52687;235;"Panicum hookeri";"Parl."
52688;236;"Panicum haplocladum";"Stapf"
52689;236;"Echinochloa aristifera";"(Peter) Robyns & Tournay"
52690;236;"Panicum aristiferum";"Peter"
52691;236;"Echinochloa haploclada var. stenostachya";"Chiov."
52692;237;"Panicum pyramidale";"Lam."
52693;237;"Panicum holubii";"Stapf"
52694;237;"Echinochloa holubii";"(Stapf) Stapf"
52695;237;"Echinochloa senegalensis";"Mez"
52696;237;"Panicum quadrifarium";"Hochst. ex A. Rich."
52697;237;"Echinochloa quadrifaria";"(Hochst. ex A. Rich.) Chiov."
52698;237;"Echinochloa quadrifaria var. atroviolacea";"(A. Rich.) Chiov."
52699;237;"Panicum atroviolaceum";"A. Rich."
52700;237;"Echinochloa verticillata";"Berhaut"
52701;237;"Panicum spadiciferum";"Peter"
52702;240;"Verbesina prostrata";"L."
52703;240;"Verbesina alba";"L."
52704;240;"Eclipta erecta";"L."
52705;240;"Eclipta erecta var. diffusa";"DC."
52706;242;"Cynosurus indicus";"L."
52707;242;"Eleusine textilis";"Welw."
52708;242;"Eleusine glabra";"Schumach."
52709;248;"Epilobium mirei";"Quézel"
52710;248;"Epilobium hirsutum var. villosissimum";"Koch"
52711;260;"Panicum fatmense";"Hochst. & Steud."
52712;260;"Digitaria acrotricha";"(Steud.) Roberty"
52713;260;"Helopus acrotrichus";"Steud."
52714;260;"Eriochloa acrotricha";"(Steud.) Thell."
52715;260;"Helopus nubicus";"Steud."
52716;260;"Eriochloa nubica";"(Steud.) Hack. & Stapf ex Thell."
52717;260;"Eriochloa fouchei";"Stent"
52718;260;"Panicum annulatum";"A. Rich."
52719;264;"Ethulia parviflora";"Klatt"
52720;264;"Ethulia ramosa";"Roxb."
52721;272;"Chamaesyce hirta";"(L.) Millsp."
52722;272;"Euphorbia hirta var. procumbens";"(Boiss.) N.E. Br."
52723;272;"Euphorbia pilulifera var. procumbens";"Boiss."
52724;281;"Scirpus bisumbellatus";"Forssk."
52725;284;"Scirpus fuirena";"T. Koyama"
52726;284;"Fuirena glomerata";"Lam."
52727;284;"Fuirena hildebrandtii";"Boeckeler"
52728;284;"Fuirena mahouxii";"Cherm."
52729;284;"Fuirena seriata";"C.B. Clarke"
52730;284;"Fuirena pentagona";"K. Schum."
52731;284;"Fuirena glomerata";"Bojer"
52732;284;"Fuirena thouarsiana";"Kunth"
52733;284;"Fuirena mauritiana";"Nees"
52734;286;"Adventina ciliata";"Raf."
52735;286;"Wiborgia urticifolia";"Kunth"
52736;297;"Cotula maderaspatana";"(L.) Willd."
52737;297;"Artemisia maderaspatana";"L."
52738;297;"Grangea adansonii";"Cass."
52739;297;"Tanacetum aegyptiacum";"Juss. ex Jacq."
52740;297;"Grangea aegyptiaca";"(Juss. ex Jacq.) DC."
52741;297;"Grangea glandulosa";"Fayed"
52742;297;"Grangea mucronata";"Buch.-Ham. ex Wall."
52743;297;"Cotula sphaeranthus";"Link"
52744;297;"Grangea sphaeranthus";"(Link) Koch"
52745;297;"Grangea strigosa";"Gand."
52746;297;"Grangea hispida";"Humbert"
52747;305;"Heliotropium africanum";"Schumach. & Thonn."
52748;305;"Heliotropium anisophyllum";"P. Beauv."
52749;312;"Hibiscus sabdariffa ssp. cannabinus";"(L.) Panigrahi & Murti"
52750;312;"Hibiscus asper";"Hook. f."
52751;312;"Hibiscus asper var. punctatus";"(A. Rich.) Berhaut"
52752;312;"Hibiscus verrucosus var. punctatus";"A. Rich."
52753;312;"Hibiscus cannabinus var. punctatus";"(A. Rich.) Hochr."
52754;312;"Hibiscus cannabinus var. chevalieri";"Hochr."
52755;312;"Hibiscus malangensis";"Baker f."
52756;312;"Hibiscus cannabinus var. radiatus";"(Cav.) Chiov."
52757;312;"Hibiscus cannabinus var. genuinus";"Hochr."
52758;312;"Hibiscus cannabinus var. simplex";"A. Howard & G. Howard"
52759;312;"Hibiscus cannabinus var. purpureus";"A. Howard & G. Howard"
52760;312;"Hibiscus cannabinus var. ruber";"A. Howard & G. Howard"
52761;312;"Hibiscus cannabinus var. viridis";"A. Howard & G. Howard"
52762;312;"Hibiscus cannabinus var. vulgaris";"A. Howard & G. Howard"
52763;312;"Hibiscus verrucosus";"Guill. & Perr."
52764;312;"Hibiscus cordofanus";"Turcz."
52765;312;"Hibiscus vanderystii";"De Wild."
52766;312;"Hibiscus henriquesii";"Pires de Lima"
52767;312;"Hibiscus cannabinus var. sudanica";"Hochr."
52768;317;"Hydrocotyle confusa";"H. Wolff"
52769;317;"Hydrocotyle monticola";"Hook. f."
52770;317;"Hydrocotyle nitidula";"A. Rich."
52771;319;"Barleria auriculata";"Schumach."
52772;319;"Hygrophila schulli";"(Buch.-Ham.) M. R. Almeida & S.M. Almeida"
52773;319;"Barleria longifolia";"L."
52774;319;"Hygrophila longifolia";"(L.) Kurz"
52775;319;"Asteracantha longifolia";"(L.) Nees"
52776;319;"Asteracantha lindaviana";"De Wild. & T. Durand"
52777;319;"Hygrophila lindaviana";"(De Wild. & T. Durand) Burkill"
52778;319;"Hygrophila spinosa";"T. Anderson"
52779;321;"Chamaeriphes compressa";"(H. Wendl.) Kuntze"
52780;321;"Hyphaene incoje";"Furtado"
52781;321;"Hyphaene multiformis ssp. kilvaensis";"Becc."
52782;321;"Hyphaene kilvaensis";"(Becc.) Furtado"
52783;321;"Hyphaene mangoides";"Becc."
52784;321;"Hyphaene megacarpa";"Furtado"
52785;321;"Hyphaene multiformis";"Becc."
52786;321;"Hyphaene semiplaena";"(Becc.) Furtado"
52787;321;"Hyphaene multiformis ssp. semiplaena";"Becc."
52788;321;"Hyphaene semiplaena var. gibbosa";"(Becc.) Furtado"
52789;321;"Hyphaene multiformis ssp. gibbosa";"Becc."
52790;321;"Hyphaene semiplaena var. stenosperma";"(Becc.) Furtado"
52791;321;"Hyphaene multiformis ssp. stenosperma";"Becc."
52792;321;"Hyphaene benadirensis";"Becc."
52793;324;"Indigofera tettensis";"Klotzsch"
52794;324;"Indigofera schimperi var. baukeana";"(Vatke) J. B. Gillett"
52795;324;"Indigofera schimperi var. crispidula";"J. B. Gillett"
52796;324;"Indigofera schimperi var. parvifoliolata";"J. B. Gillett"
52797;327;"Convolvulus repens";"Vahl"
52798;327;"Ipomoea natans";"Dinter & Suess."
52799;327;"Ipomoea sagittaefolia";"Hochr."
52800;327;"Ipomoea clappertonii";"R. Br."
52801;327;"Ipomoea reptans";"Poir."
52802;329;"Convolvulus cairicus";"L."
52803;329;"Ipomoea palmata";"Forssk."
52804;329;"Convolvulus tuberculatus";"Desr."
52805;329;"Ipomoea tuberculata";"(Desr.) Roem. & Schult."
52806;329;"Ipomoea mendesii";"Welw."
52807;329;"Ipomoea pulchella";"Roth ex Roem. & Schult."
52808;350;"Cyperus densicaespitosus";"Mattf. & Kük."
52809;350;"Kyllinga rigidula";"Steud."
52810;350;"Cyperus densicaespitosus var. rigidulus";"(Steud.) Kük."
52811;356;"Leersia capensis";"C. Müll."
52812;356;"Homalocenchrus angustifolius";"Kuntze"
52813;356;"Leersia parviflora";"Desv."
52814;356;"Leersia ferox";"Fig. & De Not."
52815;357;"Phlomis nepetifolia";"L."
52816;357;"Leonotis kwebensis";"N.E. Br."
52817;359;"Leucas coleae";"Baker"
52818;359;"Phlomis urticifolia";"Vahl"
52819;359;"Leucas affinis";"R. Br."
52820;361;"Jussiaea abyssinica";"(A. Rich.) Dandy & Brenan"
52821;365;"Jussiaea leptocarpa";"Nutt."
52822;365;"Jussiaea seminuda";"H. Perrier"
52823;365;"Jussiaea pilosa";"Kunth"
52824;365;"Jussiaea velutina";"G. Don"
52825;366;"Oenothera octovalvis";"Jacq."
52826;366;"Jussiaea didymosperma";"H. Perrier"
52827;366;"Ludwigia pubescens var. brevisepala";"(Brenan) Hiern"
52828;366;"Jussiaea suffruticosa var. brevisepala";"Brenan"
52829;366;"Ludwigia octovalvis ssp. brevisepala";"(Brenan) P.H. Raven"
52830;366;"Jussiaea suffruticosa var. linearis";"(Willd.) Oliv. ex Kuntze"
52831;366;"Ludwigia pubescens var. linearis";"(Willd.) A. Fern. & R. Fern."
52832;366;"Jussiaea linearis";"Willd."
52833;366;"Jussiaea suffruticosa var. sessiliflora";"(Micheli) Hassl."
52834;366;"Jussiaea octonervia f. sessiliflora";"Micheli"
52835;366;"Ludwigia octovalvis ssp. sessiliflora";"(Micheli) P.H. Raven"
52836;366;"Jussiaea suffruticosa var. linearifolia";"Hassl."
52837;366;"Jussiaea suffruticosa var. piloso-linearis";"Brenan"
52838;366;"Jussiaea suffruticosa";"L."
52840;366;"Jussiaea nodulosa";"Peter"
52841;383;"Mimosa asperata";"L."
52842;384;"Mimosa pudica var. hispida";"Brenan"
52843;384;"Mimosa pudica var. unijuga";"(Duchass. & Walp.) Griseb."
52844;384;"Mimosa pudica var. tetrandra";"(Humb. & Bonpl. ex Willd.) DC."
52845;395;"Mimosa natans";"L. f."
52846;395;"Mimosa prostrata";"Lam."
52847;395;"Neptunia prostrata";"Baill."
52848;395;"Neptunia stolonifera";"(DC.) Guill. & Perr."
52849;395;"Desmanthus stolonifer";"DC."
52850;398;"Nymphaea bernierana";"Planch."
52851;398;"Nymphaea stellata";"Willd."
52852;398;"Nymphaea emirnensis";"Planch."
52853;398;"Nymphaea madagascariensis";"DC."
52854;405;"Oryza silvestris";"Stapf ex A. Chev."
52855;407;"Oxalis procumbens";"Steud. ex Rich."
52857;409;"Ceratogonum sinuatum";"Hochst. & Steud. ex Meisn."
52858;409;"Ceratogonum cordofanum";"Meisn."
52859;409;"Oxygonum elongatum";"Dammer"
52860;409;"Oxygonum somalense var. pterocarpum";"Chiov."
52861;411;"Oxalis repens";"Thunb."
52862;413;"Oxalis procumbens ssp. bathieana";"Lourteig"
52863;414;"Panicum filiculme";"Hack."
52864;414;"Panicum hymeniochilum var. glandulosum";"Nees"
52865;414;"Panicum snowdenii";"C.E. Hubb."
52866;414;"Panicum kisantuense";"Robyns"
52867;414;"Panicum djalonense";"A. Chev."
52868;414;"Sacciolepis semienensis";"Chiov."
52869;414;"Panicum schlechteri";"Hack."
52870;415;"Oxalis corniculata var. radicosa";"(A. Rich.) Roti Mich."
52871;416;"Urochloa maxima";"(Jacq.) R.D. Webster"
52872;416;"Panicum tephrosanthum";"Hack."
52873;416;"Panicum maximum var. trichoglume";"Robyns"
52874;416;"Panicum giganteum";"Mez"
52875;416;"Panicum hirsutissimum";"Steud."
52876;416;"Panicum praelongum";"Steud."
52877;416;"Panicum sparsum";"Schumach"
52878;417;"Oxalis radicosa";"A. Rich."
52879;418;"Panicum protractum";"Peter"
52880;418;"Panicum simbense";"Mez"
52881;418;"Panicum trichocladum var. parviflorum";"Peter"
52882;419;"Oxalis corniculata var. glabrocapsula";"Roti Mich."
52883;421;"Oxalis corniculata f. villosa";"(M. Bieb.) Goiran"
52884;421;"Paspalum scrobiculatum var. commersonii";"(Lam.) Stapf"
52885;421;"Paspalum commersonii";"Lam."
52886;421;"Paspalum scrobiculatum var. polystachyum";"(R. Br.) Stapf"
52887;421;"Paspalum polystachyum";"R. Br."
52888;421;"Paspalum cartilagineum";"J. Presl"
52889;421;"Paspalum orbiculare";"G. Forst."
52890;421;"Paspalum scrobiculatum var. velutinum";"Hack."
52891;421;"Paspalum scrobiculatum var. jardinii";"(Steud.) Franch."
52892;421;"Paspalum jardinii";"Steud."
52893;421;"Paspalum ledermannii";"Mez"
52894;421;"Paspalum scrobiculatum var. bispicatum";"Hack."
52895;421;"Paspalum barbatum";"Schumach."
52896;423;"Oxalis villosa";"M. Bieb."
52897;425;"Oxalis corniculata var. villosa";"(M. Bieb.) Hohen."
52898;427;"Oxalis corniculata f. atropurpurea";"(Planch.) R. Knuth"
52899;427;"Cenchrus purpureus";"(Schumach.) Morrone"
52900;427;"Pennisetum flexispica";"K. Schum."
52901;427;"Pennisetum purpureum ssp. flexispica";"(K. Schum.) Maire & Weiller"
52902;427;"Pennisetum benthamii";"Steud."
52903;427;"Pennisetum purpureum ssp. benthamii";"(Steud.) Maire & Weiller"
52904;427;"Pennisetum gossweileri";"Stapf & C.E. Hubb."
52905;427;"Pennisetum blepharideum";"Gilli"
52906;427;"Gymnotrix nitens";"Andersson"
52907;427;"Pennisetum nitens";"(Andersson) Hack."
52908;427;"Pennisetum macrostachyum";"Benth."
52909;427;"Pennisetum flavicomum";"Leeke"
52910;427;"Pennisetum pruinosum";"Leeke"
52911;427;"Pennisetum pallescens";"Leeke"
52912;427;"Pennisetum lachnorhachis";"Peter"
52913;428;"Pentodon pentandrus var. pentandrus";"(Schumach. & Thonn.) Vatke"
52914;428;"Oldenlandia pentandra";"(Schumach. & Thonn.) DC."
52915;428;"Hedyotis pentandra";"Schumach. & Thonn."
52916;428;"Vahlia pentandra";"(Schumach. & Thonn.) C.E.C. Fischer"
52917;428;"Heuchera dichotoma";"Murray"
52918;428;"Vahlia dichotoma";"(Murray) Kuntze"
52919;428;"Vahlia oldenlandioides";"Roxb."
52920;428;"Vahlia oldenlandiae";"DC."
52921;428;"Vahlia silenoides";"DC."
52922;428;"Vahlia cordofana";"Hochst."
52923;428;"Oldenlandia succulenta";"C. Wright ex Griseb."
52924;428;"Pentodon abyssinicus";"Hochst."
52925;428;"Oldenlandia macrophylla";"DC."
52926;428;"Hedyotis halei";"Torr. & A. Gray"
52927;429;"Oxalis corniculata var. atropurpurea";"Planch."
52928;430;"Polygonum decipiens";"R. Br."
52929;430;"Polygonum minus ssp. decipiens";"(R. Br.) Danser"
52930;430;"Polygonum serrulatum var. salicifolium";"(Willd.) Ball"
52931;430;"Persicaria salicifolia";"(Brouss. ex Willd.) Assenov"
52932;430;"Polygonum salicifolium var. serrulatum";"(Lag.) Maire & Weiller"
52933;430;"Polygonum serrulatum";"Lag."
52934;430;"Persicaria serrulata";"(Lag.) Webb & Moq."
52935;430;"Polygonum pseudohydropiper";"Salzm. ex Meisn."
52936;430;"Polygonum serrulatoides var. pseudohydropiper";"(Salzm. ex Meisn.) H. Lindb."
52937;431;"Oxalis procumbens";"Steud. ex A. Rich."
52938;431;"Polygonum punctatum var. alatum";"Buch.-Ham. ex D. Don"
52939;431;"Polygonum alatum";"Buch.-Ham. ex D. Don"
52940;432;"Persicaria sambesicum";"(J. Schust.) Soj k"
52941;432;"Polygonum sambesiacum";"J. Schust."
52942;432;"Persicaria tanganyikae";"(J. Schust.) Soj k"
52943;432;"Polygonum tanganikae";"J. Schust."
52944;432;"Polygonum senegalense var. numidicum";"Maire"
52945;432;"Polygonum sambesicum";"Schust."
52946;433;"Oxalis corniculata f. pubescens";"Batt."
52947;433;"Polygonum mildbraedii";"Dammer"
52948;433;"Polygonum nyikense";"Baker"
52949;433;"Polygonum quarrei";"De Wild."
52950;433;"Persicaria quarrei";"(De Wild.) Soj k"
52951;435;"Oxalis simulans";"Baker"
52952;436;"Phoenix abyssinica";"Drude"
52953;436;"Phoenix dybowskii";"A. Chev. ex A. Chev."
52954;436;"Phoenix reclinata var. somalensis";"Chiov."
52955;436;"Phoenix spinosa";"Schumach. & Thonn."
52956;436;"Phoenix baoulensis";"A. Chev."
52957;436;"Phoenix djalonensis";"A. Chev."
52958;436;"Phoenix comorensis";"Becc."
52959;436;"Phoenix reclinata var. comorensis";"(Becc.) Jum. & H. Perrier"
52960;436;"Phoenix reclinata var. madagascariensis";"Becc."
52961;436;"Fulchironia senegalensis";"Lesch."
52962;437;"Oxalis corniculata var. minor";"Lange"
52963;439;"Phyllanthus niruri var. amarus";"(Schumach. & Thonn.) Leandri"
52964;439;"Phyllanthus niruri var. scabrellus";"(Webb) Müll. Arg."
52965;439;"Phyllanthus scabrellus";"Webb"
52966;439;"Phyllanthus swartzii";"Kostel."
52967;439;"Phyllanthus niruri";"Klotzsch"
52968;439;"Phyllanthus niruri var. debilis";"Müll. Arg."
52969;439;"Phyllanthus niruri var. genuinus";"Müll. Arg."
52970;439;"Phyllanthus amarus var. baronianus";"Leandri"
52971;439;"Phyllanthus niruroides var. madagascariensis";"Leandri"
52972;458;"Portulaca oleracea ssp. stellata";"Danin & H.G. Baker"
52973;458;"Portulaca stellata";"(Danin & H.G. Baker) Ricceri & Arrigoni"
52974;458;"Portulaca oleracea ssp. sylvestris";"(DC.) Thell."
52975;458;"Portulaca oleracea var. sylvestris";"DC."
52976;458;"Portulaca oleracea var. opposita";"Poelln."
52977;487;"Sacciolepis mukuku";"Vanderyst"
52978;489;"Pectis pinnata";"Lam."
52979;489;"Rothia pinnata";"(Lam.) Kuntze"
52980;489;"Schkuhria bonariensis";"Hook. & Arn."
52981;489;"Schkuhria abrotanoides";"Roth"
52982;502;"Setaria aparine";"(Steud.) Chiov."
52983;502;"Panicum verticillatum";"L."
